,zipcode,train,train_pred,test_pred
1939,99160,401932.0,405835.2615346406,411756.3234200389
1940,99178,247122.0,253776.49262603206,268217.9362789857
1941,99179,319991.0,324821.93859386124,337253.40260499105
1942,99180,311673.0,316030.6787556616,327728.6305303604
1943,99181,346619.0,353507.2571035849,367722.4694413433
1944,99182,278863.0,285741.16782134183,298256.51548677933
1945,99183,332294.0,339429.2602399132,351617.44420456974
1946,99192,338466.0,343351.41676798323,356254.74955647497
1947,99193,270405.0,272534.42986476974,284323.76040637493
1948,99195,284305.0,288772.3278382156,301683.60046171997
1949,99196,317456.0,316513.0989339402,323999.6143490237
1950,99197,280926.0,281456.2794425725,289144.8059283703
1951,99198,210334.0,211089.93102224154,217587.92622860405
1952,99199,379870.0,389289.11544770806,401757.9135361906
1953,99201,359911.0,367979.6082190923,380343.04143416893
1954,99202,284781.0,283405.7883545518,291082.36226633016
1955,99203,222282.0,220832.3417260833,223544.59404536756
1956,99204,322255.0,328641.8083025977,344453.4973736929
1957,99206,358036.0,364751.59718809434,376322.6034889812
1958,99207,256011.0,258596.35810948894,269397.1656365062
1959,99208,247657.0,247288.49872663332,256195.94812393087
1960,99209,228000.0,229623.68430420774,245857.6908028213
1961,99210,312700.0,316313.1945183759,325773.1331062973
1962,99211,273366.0,277737.39589576644,287192.936576128
1963,99212,291406.0,297238.170222818,311152.7549203505
1964,99213,252849.0,255668.13809830614,266178.2206966289
1965,99214,180647.0,180137.98091002874,178911.49908342896
1966,99215,276109.0,279350.89271854295,291725.46829848
1967,99216,264416.0,267885.13186789514,278649.88063565904
1968,99217,266331.0,268923.57020679745,280831.20967936324
1969,99218,270682.0,271743.63433201454,281447.2911985682
1970,99219,333509.0,331492.31925369863,343321.75757688086
1971,99220,220389.0,223039.72543370334,235148.89232703883
1972,99221,313368.0,318805.5728934422,333162.44796783215
1973,99222,315780.0,320028.84326120024,330570.171666087
1974,99223,319818.0,325398.6732928451,343530.4242444392
1975,99224,307087.0,314867.96200667653,326264.2275395532
1976,99225,326580.0,333471.8474602319,344990.4160326156
1977,99226,312694.0,319041.6137784944,332080.7241536655
1978,99227,270146.0,274048.36263819074,282843.44662023487
1979,99228,379441.0,387180.849855915,403192.3971342105
1980,99229,341023.0,346902.87617304,356759.2314688624
1981,99230,565738.0,588789.4235894524,618695.2989982999
1982,99233,395000.0,396442.238323468,414895.24985721405
1983,99234,321960.0,326866.3364735456,336866.96336254774
1984,99235,324532.0,330564.275496711,345246.4772222344
1985,99236,351253.0,352208.88327330054,363881.11955304566
1986,99237,258252.0,260260.7029711713,272619.2284854008
1987,99238,264535.0,265506.01007857,274663.595102381
1988,99239,342260.0,349432.93409129453,364050.07486099744
1989,99240,301599.0,305149.89497437066,317501.6963509459
1990,99242,372894.0,379273.0143309262,389555.2318930493
1991,99243,229604.0,231605.94592551273,242247.76118369034
1992,99244,373810.0,380764.4786176445,389964.691704026
1993,99245,311068.0,311337.83766343904,318174.7090964129
1994,99246,257046.0,262943.622745278,276008.33909529005
1995,99247,244987.0,247457.79610348266,257801.9895064167
1996,99248,314011.0,319695.60382818786,333396.253717947
1997,99249,294508.0,298581.46854116174,310450.00006701413
1998,99250,222617.0,226384.37053384242,238965.78872030735
1999,99251,378007.0,379324.5022808407,391345.8618044138
2000,99252,277896.0,278702.2813181903,288379.85928404675
2001,99253,439704.0,438569.43419402,450272.29811339616
2002,99254,305939.0,306376.7576895739,316473.20045229234
2003,99255,370823.0,371280.0687418259,382697.1697167922
2004,99256,347428.0,340675.92839645187,342110.8244103735
2005,99258,416513.0,416194.86631062813,428149.7765477984
2006,99260,219995.0,221298.20031117016,230480.7505191788
2007,99261,300146.0,296940.4364123114,302698.0014122878
2008,99262,254211.0,258503.15095081468,271145.6112535466
2009,99263,330805.0,330826.8186516362,344686.3294621307
2010,99264,176282.0,179375.4327503089,184861.98467238687
2011,99265,363417.0,363230.1658620364,370527.28969066293
2012,99266,110055.0,108305.2618319617,111669.52228190264
2013,99267,171331.0,168009.11323711218,172293.09640500837
2014,99268,401614.0,401331.6607927985,413156.9909657426
2015,99269,211202.0,209593.67499095653,215006.35811097283
2016,99270,205572.0,206384.0610013551,215664.65507838276
2017,99271,262345.0,263276.70518680854,272213.7252475793
2018,99273,315209.0,315539.74617154076,326278.52072076703
2019,99276,199892.0,201624.96267624936,211561.11942050667
2020,99277,215992.0,220623.2733666676,230834.2740646769
2021,99278,365553.0,370154.58293295355,385077.0984484241
2022,99279,143146.0,150176.39343212234,153226.1439915796
