,zipcode,train,train_pred,test_pred
1749,94555,239148.0,241084.29638514516,260572.83400579318
1750,94556,330970.0,329998.59783350996,342880.9843876214
1751,94557,351210.0,352500.58580542693,365739.3234074919
1752,94558,278050.0,279116.7200412405,289871.59503386356
1753,94559,280052.0,283013.76701762865,295980.97647943575
1754,94561,286160.0,287922.12177604996,299981.1070410364
1755,94562,266006.0,268752.89265970595,281307.12641485385
1756,94563,297112.0,299261.1157469721,312258.76048654935
1757,94568,343444.0,346718.08358043764,359880.21241429716
1758,94570,195077.0,196393.875763199,201789.9009219627
1759,94572,192319.0,194499.37526360774,201292.30784524968
1760,94573,259860.0,264849.0059163327,275974.7906328557
1761,94578,57089.0,57964.52473963638,59797.37923540771
1762,94583,158910.0,158806.5055232596,163854.95224211898
1763,94587,227550.0,229879.01501773152,238516.0609140095
1764,94589,380394.0,381511.3281307906,397155.14156328054
1765,94592,187328.0,189050.03121890122,195962.0436981163
1766,94595,63031.0,62310.238997868015,63224.01145684483
1767,94597,138306.0,138755.6303052747,142305.6483926964
1768,94598,298079.0,300870.7011903477,313833.30389931944
1769,94601,409450.0,413108.2240085263,428273.59766149515
1770,94603,295258.0,297297.24841094494,308118.82544245117
1771,94604,205742.0,209674.44991896767,217491.3148468905
1772,94605,152838.0,152421.00912398813,153025.3421255077
1773,94606,161101.0,158165.64184171846,163583.14336190588
1774,94608,175119.0,177903.8709082605,184121.93718870595
1775,94609,277417.0,276591.9924226633,286301.6599032547
1776,94610,202251.0,203234.92561253984,210864.9355466542
1777,94611,121493.0,121408.14176191553,128281.49264698809
1778,94612,176705.0,176309.65771608255,183205.36187072552
1779,94613,173322.0,173574.4694805592,179652.24408547976
1780,94614,193837.0,196214.51240035315,204131.12048009597
1781,94615,169028.0,169274.7429024279,175029.02015526377
1782,94616,288626.0,289194.0837314281,301758.4995028834
1783,94617,166719.0,166260.93723395866,171961.83127813306
1784,94618,140798.0,139704.57334775612,143017.81216400495
1785,94619,171162.0,172749.54525859648,180163.5347254528
1786,94620,130761.0,132112.88434550827,135645.28955867016
1787,94621,169621.0,174466.63736431737,184732.00666073972
1788,94622,193998.0,192509.8830727903,200808.03789617837
1789,94624,189060.0,189905.61638033582,197174.32613718745
1790,94625,180916.0,180782.91889274475,187380.19429317082
1791,94626,169803.0,171515.2501224769,176391.6531768582
1792,94627,338040.0,337861.177440582,350785.60405304906
1793,94628,185332.0,185589.78869863364,192395.92064287278
1794,94629,179400.0,179696.1138821229,186049.89259117204
1795,94630,239860.0,241004.72544897956,251673.49012268786
1796,94631,200317.0,203529.4803050244,207557.01418318486
1797,94632,324514.0,327064.7793752811,341448.9646780246
1798,94633,176932.0,179119.08863540684,184732.1690024528
1799,94634,435484.0,438178.4832112374,453063.2337117121
1800,94635,176385.0,178209.3359819507,184073.95790059248
1801,94636,324873.0,327854.8020561124,341403.04127009807
1802,94637,186307.0,189080.34510693105,195368.12307218925
1803,94638,161147.0,163008.6622372403,169178.59928545548
1804,94639,321698.0,324916.63609341095,339086.0063880262
1805,94640,179892.0,179528.9298583418,185752.87514208554
1806,94641,322662.0,324823.606541841,336954.21311358904
1807,94642,481970.0,487269.459394011,506304.46797591174
1808,94643,183128.0,183722.88806597062,189897.5224093652
